"jjj","margin","n","true_es","scale","equiv","hdi","bf","tost"
1404,0.3,500,0.14,1.41421356237309,0.80868,0.808603441376551,0.80892,0.80824
1405,0.1,50,0.15,1.41421356237309,0.04072,0.0424450934112093,0.04212,0
1406,0.2,50,0.15,1.41421356237309,0.06096,0.0594471336560387,0.06068,0
1407,0.3,50,0.15,1.41421356237309,0.11484,0.108853062367484,0.10764,0.0026
1408,0.1,100,0.15,1.41421356237309,0.03748,0.037976709752291,0.03748,0
1409,0.2,100,0.15,1.41421356237309,0.07992,0.0816359198047141,0.07856,0
1410,0.3,100,0.15,1.41421356237309,0.23436,0.223538356877026,0.22364,0.21204
1411,0.1,250,0.15,1.41421356237309,0.02196,0.0220638289352501,0.022,0
1412,0.2,250,0.15,1.41421356237309,0.13088,0.131782324910904,0.1316,0.12492
1413,0.3,250,0.15,1.41421356237309,0.51344,0.513394466023305,0.516,0.51192
1414,0.1,500,0.15,1.41421356237309,0.00996,0.010523788563883,0.01056,0
1415,0.2,500,0.15,1.41421356237309,0.19296,0.193269577047737,0.19368,0.19264
1416,0.3,500,0.15,1.41421356237309,0.7648,0.764875355127846,0.76532,0.76424
1417,0.1,50,0.16,1.41421356237309,0.03848,0.0409681936387277,0.0404,0
1418,0.2,50,0.16,1.41421356237309,0.05784,0.0567313462692539,0.05808,0
1419,0.3,50,0.16,1.41421356237309,0.11128,0.103820764152831,0.1032,0.0024
1420,0.1,100,0.16,1.41421356237309,0.03476,0.0353025936599424,0.035,0
1421,0.2,100,0.16,1.41421356237309,0.07256,0.0748479026577009,0.07228,0
1422,0.3,100,0.16,1.41421356237309,0.21992,0.211055075248159,0.21096,0.19764
1423,0.1,250,0.16,1.41421356237309,0.01724,0.0185348278622898,0.01928,0
1424,0.2,250,0.16,1.41421356237309,0.10976,0.11048839071257,0.11012,0.105
1425,0.3,250,0.16,1.41421356237309,0.46968,0.469695756605284,0.47204,0.46868
1426,0.1,500,0.16,1.41421356237309,0.00708,0.00740207258032249,0.00772,0
1427,0.2,500,0.16,1.41421356237309,0.15408,0.154083143280118,0.15396,0.15364
1428,0.3,500,0.16,1.41421356237309,0.7132,0.713239707117993,0.71324,0.71284
1429,0.1,50,0.17,1.41421356237309,0.0378,0.0390909454647301,0.03928,0
1430,0.2,50,0.17,1.41421356237309,0.05484,0.0543352138598808,0.05592,0
1431,0.3,50,0.17,1.41421356237309,0.10712,0.100148041451606,0.09832,0.00232
1432,0.1,100,0.17,1.41421356237309,0.02992,0.0309385631378827,0.03176,0
1433,0.2,100,0.17,1.41421356237309,0.06604,0.0674004402641585,0.06648,0
1434,0.3,100,0.17,1.41421356237309,0.20456,0.195837502501501,0.19624,0.1852
1435,0.1,250,0.17,1.41421356237309,0.01524,0.0151321056845476,0.01476,0
1436,0.2,250,0.17,1.41421356237309,0.09324,0.0939151321056845,0.09364,0.08904
1437,0.3,250,0.17,1.41421356237309,0.42524,0.425340272217774,0.42672,0.42392
1438,0.1,500,0.17,1.41421356237309,0.00448,0.00476114267424182,0.0048,0
1439,0.2,500,0.17,1.41421356237309,0.1178,0.117668240377691,0.1178,0.11736
1440,0.3,500,0.17,1.41421356237309,0.65576,0.655757381771625,0.65688,0.655
1441,0.1,50,0.18,1.41421356237309,0.03732,0.038452304737516,0.03864,0
1442,0.2,50,0.18,1.41421356237309,0.05456,0.0540572983354674,0.05444,0
1443,0.3,50,0.18,1.41421356237309,0.10264,0.0969110115236876,0.09308,0.00228
1444,0.1,100,0.18,1.41421356237309,0.02748,0.0286594884521475,0.02908,0
1445,0.2,100,0.18,1.41421356237309,0.05956,0.0614417804106793,0.06012,0
1446,0.3,100,0.18,1.41421356237309,0.19044,0.181763599247488,0.18236,0.17176
1447,0.1,250,0.18,1.41421356237309,0.01204,0.0126486010487131,0.01188,0
1448,0.2,250,0.18,1.41421356237309,0.0758,0.0765320417884161,0.0762,0.07176
1449,0.3,250,0.18,1.41421356237309,0.38212,0.381899691790417,0.385,0.38116
1450,0.1,500,0.18,1.41421356237309,0.00308,0.00308086264153963,0.00312,0
1451,0.2,500,0.18,1.41421356237309,0.0894,0.0894250390109231,0.08984,0.08924
1452,0.3,500,0.18,1.41421356237309,0.5946,0.594566478614012,0.59536,0.5938
1453,0.1,50,0.19,1.41421356237309,0.03584,0.0372459593534966,0.03752,0
1454,0.2,50,0.19,1.41421356237309,0.0526,0.0526884301488238,0.05252,0
1455,0.3,50,0.19,1.41421356237309,0.09896,0.0920547287566011,0.09064,0.002
1456,0.1,100,0.19,1.41421356237309,0.02536,0.0252921402273091,0.02528,0
1457,0.2,100,0.19,1.41421356237309,0.05304,0.05638706579158,0.05468,8e-05
1458,0.3,100,0.19,1.41421356237309,0.17516,0.167520409796702,0.16776,0.15748
1459,0.1,250,0.19,1.41421356237309,0.00976,0.0104875510367465,0.00992,0
1460,0.2,250,0.19,1.41421356237309,0.06072,0.0612841245696902,0.06116,0.05784
1461,0.3,250,0.19,1.41421356237309,0.33904,0.33916419822272,0.34204,0.33812
1462,0.1,500,0.19,1.41421356237309,0.00172,0.00176049293802265,0.00176,0
1463,0.2,500,0.19,1.41421356237309,0.06688,0.0669387428479974,0.06724,0.0668
1464,0.3,500,0.19,1.41421356237309,0.5318,0.531828912095387,0.5326,0.53104
1465,0.1,50,0.2,1.41421356237309,0.03504,0.0360958821881628,0.036,0
1466,0.2,50,0.2,1.41421356237309,0.05076,0.0500220096842611,0.05,0
1467,0.3,50,0.2,1.41421356237309,0.09384,0.0902797230781544,0.08684,0.00204
1468,0.1,100,0.2,1.41421356237309,0.02308,0.0228882397663159,0.02208,0
1469,0.2,100,0.2,1.41421356237309,0.04796,0.0500180064823336,0.05,4e-05
1470,0.3,100,0.2,1.41421356237309,0.16028,0.153495258292985,0.15352,0.14376
1471,0.1,250,0.2,1.41421356237309,0.0078,0.00824263764404609,0.00804,0
1472,0.2,250,0.2,1.41421356237309,0.04972,0.0500160051216389,0.05,0.0474
1473,0.3,250,0.2,1.41421356237309,0.29832,0.29821542893726,0.30092,0.29708
1474,0.1,500,0.2,1.41421356237309,0.00116,0.00120014401728207,0.00116,4e-05
1475,0.2,500,0.2,1.41421356237309,0.04992,0.0500060007200864,0.05,0.04972
1476,0.3,500,0.2,1.41421356237309,0.47136,0.471496579589551,0.47152,0.47064
1477,0.1,50,0.21,1.41421356237309,0.03456,0.0348097467290841,0.03332,0
1478,0.2,50,0.21,1.41421356237309,0.049,0.0478533989517065,0.04916,0
1479,0.3,50,0.21,1.41421356237309,0.09004,0.0851038290721402,0.08332,0.00228
1480,0.1,100,0.21,1.41421356237309,0.0196,0.0207732949087416,0.02048,0
1481,0.2,100,0.21,1.41421356237309,0.04432,0.045429074607749,0.044,8e-05
1482,0.3,100,0.21,1.41421356237309,0.14608,0.138328530259366,0.13896,0.13008
1483,0.1,250,0.21,1.41421356237309,0.00628,0.00656393836301781,0.0062,0
1484,0.2,250,0.21,1.41421356237309,0.03976,0.0401841104662798,0.03996,0.03784
1485,0.3,250,0.21,1.41421356237309,0.26064,0.260516309785872,0.26252,0.2598
1486,0.1,500,0.21,1.41421356237309,0.00064,0.000640153636872849,0.00068,0
1487,0.2,500,0.21,1.41421356237309,0.03584,0.0356885652556614,0.03568,0.03564
1488,0.3,500,0.21,1.41421356237309,0.40992,0.410138433223974,0.41076,0.40904
1489,0.1,50,0.22,1.41421356237309,0.0312,0.0325730292116847,0.03256,0
1490,0.2,50,0.22,1.41421356237309,0.045,0.0454581832733093,0.04628,0
1491,0.3,50,0.22,1.41421356237309,0.08656,0.0820728291316527,0.08012,0.00252
1492,0.1,100,0.22,1.41421356237309,0.0186,0.0198126801152738,0.019,0
1493,0.2,100,0.22,1.41421356237309,0.04076,0.0412664105027217,0.03984,0
1494,0.3,100,0.22,1.41421356237309,0.13112,0.125280179314761,0.12528,0.11688
1495,0.1,250,0.22,1.41421356237309,0.00516,0.00556267008163919,0.0056,0
1496,0.2,250,0.22,1.41421356237309,0.0316,0.0320553865855611,0.03196,0.03008
1497,0.3,250,0.22,1.41421356237309,0.22556,0.225428205538659,0.228,0.22448
1498,0.1,500,0.22,1.41421356237309,0.00032,0.000280022401792143,0.00032,0
1499,0.2,500,0.22,1.41421356237309,0.0248,0.0247219777582207,0.02484,0.02468
1500,0.3,500,0.22,1.41421356237309,0.3488,0.348787903032243,0.34912,0.34808
1501,0.1,50,0.23,1.41421356237309,0.02788,0.0297731001640722,0.02952,0
1502,0.2,50,0.23,1.41421356237309,0.04256,0.0428988755052223,0.04356,0
1503,0.3,50,0.23,1.41421356237309,0.08232,0.0770338949137621,0.07668,0.00184
1504,0.1,100,0.23,1.41421356237309,0.01872,0.0178135382890997,0.01784,0
1505,0.2,100,0.23,1.41421356237309,0.03724,0.0385092670429526,0.03644,4e-05
1506,0.3,100,0.23,1.41421356237309,0.11868,0.113446219126536,0.1134,0.10656
1507,0.1,250,0.23,1.41421356237309,0.00404,0.00428171268507403,0.0046,0
1508,0.2,250,0.23,1.41421356237309,0.02552,0.0258103241296519,0.02564,0.0238
1509,0.3,250,0.23,1.41421356237309,0.19348,0.19343737494998,0.19548,0.19256
1510,0.1,500,0.23,1.41421356237309,8e-05,8e-05,0.00012,0
1511,0.2,500,0.23,1.41421356237309,0.01568,0.01576,0.01564,0.01564
1512,0.3,500,0.23,1.41421356237309,0.2938,0.29412,0.29412,0.29332
1513,0.1,50,0.24,1.41421356237309,0.02688,0.0290150878456798,0.02828,0
1514,0.2,50,0.24,1.41421356237309,0.04024,0.0411013727138112,0.04088,0
1515,0.3,50,0.24,1.41421356237309,0.07816,0.0738784167767239,0.07312,0.0022
1516,0.1,100,0.24,1.41421356237309,0.01632,0.0168914862106232,0.01624,0
1517,0.2,100,0.24,1.41421356237309,0.03392,0.0355041428171156,0.0334,0
1518,0.3,100,0.24,1.41421356237309,0.10732,0.101829243885842,0.10204,0.09452
1519,0.1,250,0.24,1.41421356237309,0.00272,0.00284102276819655,0.00336,0
1520,0.2,250,0.24,1.41421356237309,0.0196,0.0195670441358889,0.01964,0.01828
1521,0.3,250,0.24,1.41421356237309,0.16348,0.163298787563523,0.165,0.1626
1522,0.1,500,0.24,1.41421356237309,0.00012,0.000120004800192008,0.00016,0
1523,0.2,500,0.24,1.41421356237309,0.01088,0.0108804352174087,0.01088,0.01084
1524,0.3,500,0.24,1.41421356237309,0.24196,0.242009680387215,0.24204,0.24148
1525,0.1,50,0.25,1.41421356237309,0.02688,0.027891156462585,0.02716,0
1526,0.2,50,0.25,1.41421356237309,0.03844,0.0384553821528611,0.03904,0
1527,0.3,50,0.25,1.41421356237309,0.07364,0.0705482192877151,0.06916,0.00232
1528,0.1,100,0.25,1.41421356237309,0.0134,0.0140901449043311,0.01416,0
1529,0.2,100,0.25,1.41421356237309,0.0312,0.0309823072612281,0.02964,0
1530,0.3,100,0.25,1.41421356237309,0.09364,0.0897846449443599,0.08936,0.08404
1531,0.1,250,0.25,1.41421356237309,0.00212,0.00228091236494598,0.0024,0
1532,0.2,250,0.25,1.41421356237309,0.01452,0.0147258903561425,0.01472,0.01376
1533,0.3,250,0.25,1.41421356237309,0.13804,0.13797519007603,0.1392,0.13744
1534,0.1,500,0.25,1.41421356237309,0.00012,0.00012,8e-05,0
1535,0.2,500,0.25,1.41421356237309,0.00652,0.00656,0.00656,0.00652
1536,0.3,500,0.25,1.41421356237309,0.19312,0.1934,0.19384,0.1928
1537,0.1,50,0.26,1.41421356237309,0.02628,0.0262073380546553,0.0258,0
1538,0.2,50,0.26,1.41421356237309,0.03744,0.0361301164326011,0.03712,0
1539,0.3,50,0.26,1.41421356237309,0.06896,0.065098227503701,0.06532,0.00204
1540,0.1,100,0.26,1.41421356237309,0.01252,0.0123718770019218,0.01136,0
1541,0.2,100,0.26,1.41421356237309,0.02676,0.0273862908392056,0.02628,0
1542,0.3,100,0.26,1.41421356237309,0.08436,0.080277065983344,0.08032,0.0746
1543,0.1,250,0.26,1.41421356237309,0.00144,0.00160051216389245,0.00164,0
1544,0.2,250,0.26,1.41421356237309,0.01124,0.0114836747759283,0.0114,0.01072
1545,0.3,250,0.26,1.41421356237309,0.11456,0.114396606914213,0.116,0.11408
1546,0.1,500,0.26,1.41421356237309,8e-05,8.0006400512041e-05,8e-05,0
1547,0.2,500,0.26,1.41421356237309,0.00432,0.00428034242739419,0.00448,0.00428
1548,0.3,500,0.26,1.41421356237309,0.15416,0.154172333786703,0.15404,0.15372
1549,0.1,50,0.27,1.41421356237309,0.02348,0.0250160102465578,0.02376,0
1550,0.2,50,0.27,1.41421356237309,0.03596,0.034782260646814,0.0344,0
1551,0.3,50,0.27,1.41421356237309,0.06488,0.0619596541786743,0.06096,0.00172
1552,0.1,100,0.27,1.41421356237309,0.01108,0.0109683359353108,0.00968,0
1553,0.2,100,0.27,1.41421356237309,0.02236,0.0229774628717826,0.02164,4e-05
1554,0.3,100,0.27,1.41421356237309,0.07452,0.0714543052720067,0.07156,0.06712
1555,0.1,250,0.27,1.41421356237309,0.00088,0.000760273698531471,8e-04,0
1556,0.2,250,0.27,1.41421356237309,0.00876,0.00880316914089072,0.00892,0.00808
1557,0.3,250,0.27,1.41421356237309,0.09588,0.0956744427994078,0.09672,0.09556
1558,0.1,500,0.27,1.41421356237309,4e-05,0,8e-05,0
1559,0.2,500,0.27,1.41421356237309,0.00256,0.00256,0.00256,0.00256
1560,0.3,500,0.27,1.41421356237309,0.11784,0.11788,0.11788,0.1174
1561,0.1,50,0.28,1.41421356237309,0.02192,0.0221626595191423,0.02176,0
1562,0.2,50,0.28,1.41421356237309,0.03236,0.0316838020562467,0.03212,0
1563,0.3,50,0.28,1.41421356237309,0.0616,0.057886946433572,0.05636,0.0016
1564,0.1,100,0.28,1.41421356237309,0.00896,0.00904651348971259,0.0086,0
1565,0.2,100,0.28,1.41421356237309,0.01936,0.0198142662717156,0.01868,0
1566,0.3,100,0.28,1.41421356237309,0.06708,0.0639260267392523,0.06396,0.06012
1567,0.1,250,0.28,1.41421356237309,0.00048,0.000640128025605121,6e-04,0
1568,0.2,250,0.28,1.41421356237309,0.00608,0.00628125625125025,0.00616,0.00564
1569,0.3,250,0.28,1.41421356237309,0.07664,0.0766153230646129,0.07732,0.0762
1570,0.1,500,0.28,1.41421356237309,4e-05,4e-05,4e-05,0
1571,0.2,500,0.28,1.41421356237309,0.00152,0.00152,0.00152,0.00152
1572,0.3,500,0.28,1.41421356237309,0.08944,0.08956,0.08988,0.08928
1573,0.1,50,0.29,1.41421356237309,0.01992,0.0214937560038425,0.02092,0
1574,0.2,50,0.29,1.41421356237309,0.02972,0.0292987512007685,0.02976,0
1575,0.3,50,0.29,1.41421356237309,0.05752,0.0547550432276657,0.05324,0.00108
1576,0.1,100,0.29,1.41421356237309,0.00672,0.00680844246866114,0.00752,0
1577,0.2,100,0.29,1.41421356237309,0.01652,0.01670070887901,0.01592,0
1578,0.3,100,0.29,1.41421356237309,0.05976,0.0569906684288518,0.05692,0.0524
1579,0.1,250,0.29,1.41421356237309,0.00044,0.000360100828231905,0.00032,0
1580,0.2,250,0.29,1.41421356237309,0.00416,0.00428119873564598,0.0042,0.00392
1581,0.3,250,0.29,1.41421356237309,0.0612,0.0611371183931501,0.06188,0.06092
1582,0.1,500,0.29,1.41421356237309,4e-05,4e-05,4e-05,0
1583,0.2,500,0.29,1.41421356237309,0.00088,0.00088,0.00088,0.00088
1584,0.3,500,0.29,1.41421356237309,0.06696,0.067,0.06732,0.0668
1585,0.1,50,0.3,1.41421356237309,0.019,0.0197302597350622,0.01916,0
1586,0.2,50,0.3,1.41421356237309,0.02752,0.028134630007604,0.02836,0
1587,0.3,50,0.3,1.41421356237309,0.05196,0.0500260135270341,0.05,0.00096
1588,0.1,100,0.3,1.41421356237309,0.00612,0.00600408277628788,0.00612,0
1589,0.2,100,0.3,1.41421356237309,0.01304,0.0138494176039707,0.01416,0
1590,0.3,100,0.3,1.41421356237309,0.05252,0.0499939959172237,0.05,0.04644
1591,0.1,250,0.3,1.41421356237309,0.00024,0.000240028803456415,0.00012,0
1592,0.2,250,0.3,1.41421356237309,0.00296,0.00296035524262912,0.00292,0.00272
1593,0.3,250,0.3,1.41421356237309,0.04996,0.0500060007200864,0.05,0.04964
1594,0.1,500,0.3,1.41421356237309,0,0,0,0
1595,0.2,500,0.3,1.41421356237309,0.00052,0.00056,0.00052,0.00052
1596,0.3,500,0.3,1.41421356237309,0.04992,0.05004,0.05,0.04972
1597,0.1,50,0.31,1.41421356237309,0.01748,0.0182480291328184,0.01804,0
1598,0.2,50,0.31,1.41421356237309,0.02544,0.0261715154668054,0.02504,0
1599,0.3,50,0.31,1.41421356237309,0.04812,0.0460202489095202,0.0462,0.001
1600,0.1,100,0.31,1.41421356237309,0.00548,0.00568386502821919,0.00532,0
1601,0.2,100,0.31,1.41421356237309,0.01148,0.0122083016451187,0.0122,0
1602,0.3,100,0.31,1.41421356237309,0.04564,0.0432293959892727,0.0436,0.03972
1603,0.1,250,0.31,1.41421356237309,0.00012,0.00012002400480096,0.00016,0
1604,0.2,250,0.31,1.41421356237309,0.00196,0.00196039207841568,0.002,0.00176
1605,0.3,250,0.31,1.41421356237309,0.03948,0.0393278655731146,0.03972,0.03924
1606,0.1,500,0.31,1.41421356237309,0,0,0,0
1607,0.2,500,0.31,1.41421356237309,0.00028,0.00028,0.00028,0.00028
1608,0.3,500,0.31,1.41421356237309,0.03584,0.03584,0.03568,0.03564
1609,0.1,50,0.32,1.41421356237309,0.01572,0.0160076836881703,0.01532,0
1610,0.2,50,0.32,1.41421356237309,0.02276,0.0226108532095406,0.02372,0
1611,0.3,50,0.32,1.41421356237309,0.04488,0.043981110933248,0.04308,0.00076
1612,0.1,100,0.32,1.41421356237309,0.00464,0.00528465049243334,0.00488,0
1613,0.2,100,0.32,1.41421356237309,0.01048,0.0105693009848667,0.011,0
1614,0.3,100,0.32,1.41421356237309,0.0382,0.0361117783649612,0.0362,0.03352
1615,0.1,250,0.32,1.41421356237309,0.00024,0.000240038406144983,0.00012,0
1616,0.2,250,0.32,1.41421356237309,0.0012,0.00124019843174908,0.0012,0.00108
1617,0.3,250,0.32,1.41421356237309,0.03108,0.0310849735957753,0.03164,0.03104
1618,0.1,500,0.32,1.41421356237309,0,0,0,0
1619,0.2,500,0.32,1.41421356237309,0.00024,0.00024,0.00024,0.00024
1620,0.3,500,0.32,1.41421356237309,0.0248,0.0248,0.02488,0.02468
1621,0.1,50,0.33,1.41421356237309,0.01428,0.0146888132879728,0.01436,0
1622,0.2,50,0.33,1.41421356237309,0.0214,0.0208124874924955,0.02152,0
1623,0.3,50,0.33,1.41421356237309,0.04084,0.0405843506103662,0.03952,0.00076
1624,0.1,100,0.33,1.41421356237309,0.00452,0.00444373273549782,0.00444,0
1625,0.2,100,0.33,1.41421356237309,0.0094,0.00996837343368429,0.00944,0
1626,0.3,100,0.33,1.41421356237309,0.03284,0.0307057928660074,0.03084,0.02824
1627,0.1,250,0.33,1.41421356237309,0.00016,0.000160012801024082,8e-05,0
1628,0.2,250,0.33,1.41421356237309,0.00088,0.000880070405632451,0.00088,8e-04
1629,0.3,250,0.33,1.41421356237309,0.02464,0.0246019681574526,0.02512,0.02448
1630,0.1,500,0.33,1.41421356237309,0,0,0,0
1631,0.2,500,0.33,1.41421356237309,0.00016,0.00016,0.00016,0.00016
1632,0.3,500,0.33,1.41421356237309,0.01568,0.01568,0.01568,0.01564
1633,0.1,50,0.34,1.41421356237309,0.01304,0.0138055222088836,0.01348,0
1634,0.2,50,0.34,1.41421356237309,0.02024,0.019967987194878,0.0196,0
1635,0.3,50,0.34,1.41421356237309,0.0378,0.0366546618647459,0.036,6e-04
1636,0.1,100,0.34,1.41421356237309,0.00392,0.00416266410502722,0.00424,0
1637,0.2,100,0.34,1.41421356237309,0.00852,0.0085254562920269,0.0082,0
1638,0.3,100,0.34,1.41421356237309,0.02804,0.026577009285943,0.02664,0.02436
1639,0.1,250,0.34,1.41421356237309,4e-05,0,0,0
1640,0.2,250,0.34,1.41421356237309,6e-04,0.000600072008641037,6e-04,0.00056
1641,0.3,250,0.34,1.41421356237309,0.01876,0.0186822418690243,0.01888,0.01868
1642,0.1,500,0.34,1.41421356237309,0,0,0,0
1643,0.2,500,0.34,1.41421356237309,0.00012,0.00012,0.00012,0.00012
1644,0.3,500,0.34,1.41421356237309,0.01088,0.01088,0.01088,0.01084
1645,0.1,50,0.35,1.41421356237309,0.0128,0.0130072840790843,0.01244,0
1646,0.2,50,0.35,1.41421356237309,0.0178,0.0175298166973505,0.01828,0
1647,0.3,50,0.35,1.41421356237309,0.03468,0.0332986472424558,0.03308,0.00084
1648,0.1,100,0.35,1.41421356237309,0.00356,0.00352366461119564,0.00384,0
1649,0.2,100,0.35,1.41421356237309,0.00756,0.00784816208857212,0.00712,0
1650,0.3,100,0.35,1.41421356237309,0.02332,0.0217426123168095,0.0218,0.02048
1651,0.1,250,0.35,1.41421356237309,4e-05,4.00032002560205e-05,0,0
1652,0.2,250,0.35,1.41421356237309,0.00044,0.000440035202816225,0.00044,0.00044
1653,0.3,250,0.35,1.41421356237309,0.01416,0.0141611328906313,0.0144,0.01412
1654,0.1,500,0.35,1.41421356237309,0,0,0,0
1655,0.2,500,0.35,1.41421356237309,8e-05,8e-05,0.00012,8e-05
1656,0.3,500,0.35,1.41421356237309,0.00652,0.00656,0.00656,0.00652
1657,0.1,50,0.36,1.41421356237309,0.01208,0.0124894920139306,0.01224,0
1658,0.2,50,0.36,1.41421356237309,0.01768,0.01629238221048,0.01672,0
1659,0.3,50,0.36,1.41421356237309,0.03204,0.0303030303030303,0.0296,8e-04
1660,0.1,100,0.36,1.41421356237309,0.0034,0.00340285840105689,0.00328,0
1661,0.2,100,0.36,1.41421356237309,0.00608,0.0068457504303615,0.00644,0
1662,0.3,100,0.36,1.41421356237309,0.01988,0.0190159734176708,0.01916,0.01788
1663,0.1,250,0.36,1.41421356237309,0,0,0,0
1664,0.2,250,0.36,1.41421356237309,0.00028,0.00028,0.00028,0.00028
1665,0.3,250,0.36,1.41421356237309,0.01104,0.01104,0.01124,0.011
1666,0.1,500,0.36,1.41421356237309,0,0,0,0
1667,0.2,500,0.36,1.41421356237309,4e-05,4e-05,4e-05,4e-05
1668,0.3,500,0.36,1.41421356237309,0.00432,0.00436,0.00448,0.00428
1669,0.1,50,0.37,1.41421356237309,0.01064,0.0106864118471083,0.01116,0
1670,0.2,50,0.37,1.41421356237309,0.0158,0.0149289573744247,0.01564,0
1671,0.3,50,0.37,1.41421356237309,0.02924,0.0266559935961577,0.02708,0.00084
1672,0.1,100,0.37,1.41421356237309,0.00256,0.00248158821645853,0.0022,0
1673,0.2,100,0.37,1.41421356237309,0.00508,0.00520333013128402,0.00536,0
1674,0.3,100,0.37,1.41421356237309,0.01732,0.0166506564201089,0.01652,0.01536
1675,0.1,250,0.37,1.41421356237309,0,0,0,0
1676,0.2,250,0.37,1.41421356237309,2e-04,0.000200008000320013,2e-04,2e-04
1677,0.3,250,0.37,1.41421356237309,0.00836,0.00832033281331253,0.00836,0.00828
1678,0.1,500,0.37,1.41421356237309,0,0,0,0
1679,0.2,500,0.37,1.41421356237309,4e-05,4e-05,4e-05,4e-05
1680,0.3,500,0.37,1.41421356237309,0.00256,0.00256,0.00256,0.00256
1681,0.1,50,0.38,1.41421356237309,0.00992,0.00964501540801217,0.00956,0
1682,0.2,50,0.38,1.41421356237309,0.014,0.0137671589226398,0.0144,0
1683,0.3,50,0.38,1.41421356237309,0.02832,0.0251330691959819,0.02528,8e-04
1684,0.1,100,0.38,1.41421356237309,0.00152,0.00156124899919936,0.00168,0
1685,0.2,100,0.38,1.41421356237309,0.00408,0.00408326661329063,0.0044,0
1686,0.3,100,0.38,1.41421356237309,0.01532,0.0145316253002402,0.01456,0.01316
1687,0.1,250,0.38,1.41421356237309,0,0,0,0
1688,0.2,250,0.38,1.41421356237309,4e-05,4e-05,4e-05,4e-05
1689,0.3,250,0.38,1.41421356237309,0.00576,0.00576,0.00576,0.00568
1690,0.1,500,0.38,1.41421356237309,0,0,0,0
1691,0.2,500,0.38,1.41421356237309,0,0,0,0
1692,0.3,500,0.38,1.41421356237309,0.00152,0.00152,0.00152,0.00152
1693,0.1,50,0.39,1.41421356237309,0.00908,0.00896753272749109,0.00876,0
1694,0.2,50,0.39,1.41421356237309,0.01328,0.0130909964370071,0.01348,0
1695,0.3,50,0.39,1.41421356237309,0.02536,0.0240201769486369,0.02356,0.00076
1696,0.1,100,0.39,1.41421356237309,0.00124,0.00136081648989394,0.00112,0
1697,0.2,100,0.39,1.41421356237309,0.00284,0.00320192115269161,0.00324,0
1698,0.3,100,0.39,1.41421356237309,0.01264,0.0122073243946368,0.01208,0.01116
1699,0.1,250,0.39,1.41421356237309,0,0,0,0
1700,0.2,250,0.39,1.41421356237309,4e-05,4e-05,4e-05,4e-05
1701,0.3,250,0.39,1.41421356237309,0.00396,0.00396,0.004,0.00396
1702,0.1,500,0.39,1.41421356237309,0,0,0,0
1703,0.2,500,0.39,1.41421356237309,0,0,0,0
1704,0.3,500,0.39,1.41421356237309,0.00088,0.00088,0.00088,0.00088
1705,0.1,50,0.4,1.41421356237309,0.00856,0.0086841684008324,0.008,0
1706,0.2,50,0.4,1.41421356237309,0.0126,0.0117256283015848,0.01164,0
1707,0.3,50,0.4,1.41421356237309,0.0226,0.022090603489675,0.0212,0.00088
1708,0.1,100,0.4,1.41421356237309,0.00104,0.000880387370442995,0.00104,0
1709,0.2,100,0.4,1.41421356237309,0.00228,0.0022810036416023,0.00256,0
1710,0.3,100,0.4,1.41421356237309,0.01088,0.0105246308375685,0.01048,0.00976
1711,0.1,250,0.4,1.41421356237309,0,0,0,0
1712,0.2,250,0.4,1.41421356237309,0,0,0,0
1713,0.3,250,0.4,1.41421356237309,0.00284,0.00284,0.0028,0.00276
1714,0.1,500,0.4,1.41421356237309,0,0,0,0
1715,0.2,500,0.4,1.41421356237309,0,0,0,0
1716,0.3,500,0.4,1.41421356237309,0.00052,0.00052,0.00052,0.00052
1717,0.1,50,0.41,1.41421356237309,0.00792,0.00836434946172009,0.0074,0
1718,0.2,50,0.41,1.41421356237309,0.01152,0.0110057229759475,0.01068,0
1719,0.3,50,0.41,1.41421356237309,0.02072,0.0192500100052027,0.01972,8e-04
1720,0.1,100,0.41,1.41421356237309,8e-04,0.000840168033606721,0.00084,0
1721,0.2,100,0.41,1.41421356237309,0.00192,0.00184036807361472,0.00172,0
1722,0.3,100,0.41,1.41421356237309,0.00968,0.00904180836167233,0.00912,0.00796
1723,0.1,250,0.41,1.41421356237309,0,0,0,0
1724,0.2,250,0.41,1.41421356237309,0,0,0,0
1725,0.3,250,0.41,1.41421356237309,0.00176,0.00176,0.00188,0.00176
1726,0.1,500,0.41,1.41421356237309,0,0,0,0
1727,0.2,500,0.41,1.41421356237309,0,0,0,0
1728,0.3,500,0.41,1.41421356237309,0.00028,0.00028,0.00028,0.00028
1729,0.1,50,0.42,1.41421356237309,0.00696,0.0072037459478929,0.00684,0
1730,0.2,50,0.42,1.41421356237309,0.01,0.00976507784047705,0.00944,0
1731,0.3,50,0.42,1.41421356237309,0.01856,0.0170088445991916,0.01676,8e-04
1732,0.1,100,0.42,1.41421356237309,0.00072,0.000680462714645959,0.00068,0
1733,0.2,100,0.42,1.41421356237309,0.00172,0.0014009526478005,0.00172,0
1734,0.3,100,0.42,1.41421356237309,0.0076,0.00712484489452828,0.00704,0.00664
1735,0.1,250,0.42,1.41421356237309,0,0,0,0
1736,0.2,250,0.42,1.41421356237309,0,0,0,0
1737,0.3,250,0.42,1.41421356237309,0.00108,0.00108,0.00112,0.00108
1738,0.1,500,0.42,1.41421356237309,0,0,0,0
1739,0.2,500,0.42,1.41421356237309,0,0,0,0
